trait_id	source_kind	source_namespace	source_accession	source_header	source_member	source_sequence_length	source_sequence_sha256	canonical_uniprot_id	status
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	Q48KB4	tr|Q48KB4|Q48KB4_PSE14	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	557	40ab51dbe4f10e9e9718ce560bbbf7323783607c0a64ca671f6fe141e26cffb5		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	G8Q461	tr|G8Q461|G8Q461_PSEF3	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	530	6087d7373b64d4295cfde87db3e048801cedc73c6bca289faffe70941b7a9b45		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	K9NFD9	tr|K9NFD9|K9NFD9_9PSED	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	539	40954ad79dca1039c782202f22b0479b944fd3b65d3890475c9a04255a8acab6		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	Q9I185	Q9I185_PSEAE/1-284	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	42dd084eb401022ce8cb87aaf44032dc3ba2a0615296944507dcdfbe0f1e91de	UniProtKB:Q9I185	QUALIFIED
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	S6BG47	S6BG47_PSERE/1-284	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	6d1cbec3e7a7bb65f0d729fd586ecb0089d6501eca91b6e4d521e1a5609afdf7	UniProtKB:S6BG47	QUALIFIED
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A839TAZ9	A0A839TAZ9_AZOMA/9-290	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	282	9bf59a478cd7f10e500a5a40875be55419b3ba751af2a5c9a53115a1186b110b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A2K4IW19	A0A2K4IW19_9PSED/12-296	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	285	814acc9f7b54a33e7287a9f141d7cf151118266cc5270b7f95715e4eb254f302		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A0D6T3K8	A0A0D6T3K8_9PSED/1-284	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	505bbdeeda1195ca9ce84f6b89785bbc484e043e867e606b7d2f57bd71e0f3f8		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A077LHM1	A0A077LHM1_9PSED/1-285	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	285	bb7c72d2d034da5c60f96d1c522312c3c12585c94bb55272493835e4ced0c190		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	L1M744	L1M744_PSEPU/3-286	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	2ce85135383c5729a2860365addd3d5371cd1b22af05a0f1cd0e0a8743a6deae		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A0X1T218	A0A0X1T218_PSEAA/17-301	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	285	abe138e82283e0e402046d27657247f3495310093ce471a65a3387b6da43269d		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A0J6GS61	A0A0J6GS61_PSETA/5-288	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	b279cbe7aa5995b06d4266ffcd515758b83ebaf27985281a983e7b7462a7ca4f		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A7U7EQT7	A0A7U7EQT7_9PSED/4-287	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	097ec425de2e47938a30e02f5201bcf3ac865d52e347091ea5db2e07e59d7f2a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A2T5HA28	A0A2T5HA28_9PSED/1-281	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	281	5c4fcc0afaed28fb1f1b98807469227742bac51e1529dd429f86732e9ff7e0fc		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A0D1NSK7	A0A0D1NSK7_PSEPU/16-301	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	286	65c1ddec95ea9e198db5c9aa4c0db6079fe4149b57c2f097b6ca91bc450fde4c		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A085VNJ7	A0A085VNJ7_PSESX/10-292	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	283	9f91ff09e011ad12c020ecc8f2c0c8034d265022c2063ac8dcf6787d478d6d30		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A1Y3P3Y8	A0A1Y3P3Y8_9PSED/7-292	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	286	d48888c64684f97269418b737a27b568929bdc09ad9bc955d9f430174e2b3772		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	Q88F83	Q88F83_PSEPK/17-301	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	285	40a3ff3514c5e43c27453f7e3255cca84a04273ce866d0b9429ab37ae3300028		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A4Q9QY71	A0A4Q9QY71_9PSED/6-285	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	280	de11cd7ddf4e31a3c3bbd39ef03043c03818a6389d880e2d021172d27316ecbc		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A3R8U536	A0A3R8U536_9PSED/2-288	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	287	0d7d11ab73b690fecad8f85ce2d912cc7f36561e95f93871a3784fb76ff159e3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	G8Q458	G8Q458_PSEF3/1-291	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	291	d43ff5633f59e4f30f2cae0e8cfa825209135bd10544dae66350b066ea9306dc		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	Q884D9	Q884D9_PSESM/2-282	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	281	8ff6ac9c33e5029532a08474483453df2d188ed13f3a2eed787c3173e8e0dbca		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A562HZK0	A0A562HZK0_9GAMM/1-246	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	246	63cd06cfd1c4192ce5233b4cbdf009f8b858a6bbe098e7384a5ff1164e20e3da		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A0M9GG89	A0A0M9GG89_9PSED/13-299	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	287	7c386c8bc3b2a51250b6dfea6c7ca30423313c22a2f9e786269046837f061484		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A1H2MYY2	A0A1H2MYY2_9PSED/10-295	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	286	6a0dd91daf4a75971205160887982d92e0c5938494cd2fe1d6f4c89877bbab2b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A6B3NV49	A0A6B3NV49_9PSED/6-292	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	287	8449c0c84f3cd24bda7ce8517430fdaa77bb3a98989fb296c574c0cd64aae136		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A553GTK2	A0A553GTK2_9PSED/1-284	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	284	3139fc4d80ffecf936f3659a7a878dc6ea9cca147baf3d51e11cca6ae5ba2473		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A089WG37	A0A089WG37_9PSED/5-298	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	294	dc3952c921577e4f58bacc5f5ec21410195b41f8e91c4d5cecafbcc16aaa4460		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	B3PGM5	B3PGM5_CELJU/1-286	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	286	87000187e9248e7c3f18c9171c51c259836c96689e2fcaaaa78b4eb3f64ad3dd		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	A0A7U7ENY1	A0A7U7ENY1_9PSED/1-233	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	233	cb9223f5ab06de14a9812e2b8ccc18a678d27636b8eb34a7a35a3d24377798e4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdO	seed_alignment	UniProtKB	J8UV78	J8UV78_PSEPU/1-218	nrp-metallophore-SI-main/1_rule_development/alignments/PvdO.faa	218	bc85adff673d2ab58c8225c4a6434c6ecee43e62f5a62a7d894861071aed1eb3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_005009568.1	bouvetii_WP_005009568.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	440	d35c4c614ab4b5c45d0297b9621a4b059aed140853eb5447d4e48e813fa4cdc7	UniProtKB:N9DJ67	QUALIFIED
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	EMBL	AGK16779.1	Protochelin_VibH_AGK16779.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	414	41c5dabf0c38fe41e700ae9f61a836d8ac09688dfb767fe4ab091e6a39a39e6b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_043921167.1	Vulnibactin_VibH_WP_043921167.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	423	2403a2ee479215bf4af3791223b9ab68e6b3e274cd4dc6fb6795d22ee3fbb85e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_001909096.1	Vibriobactin_VibH_WP_001909096.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	403	e624ec39ea9132acbe30903ac156e56af0acd6b8b9b4e3f8ecdea668a8e16201		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	EMBL	ETS29751.1	Photobactin_VibH_ETS29751.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	422	d82f6d780486e9188a72c0a0df6835016ef4a2b0f5d8ece50a8a3ba8a0e1d4ef		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	EMBL	AHY05888.1	Serratiochelins_VibH_AHY05888.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	421	298fe4774060c25088ceccac28d837a1cb68841798ad98788504733702ea09c6		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_011748669.1	Parabactin_VibH_WP_011748669.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	424	af9e085a380c5535425f7910c308332d8a242ea6ddcd5ac2821ec1a5e719adc7		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_060724404.1	Agrobactin_VibH_WP_060724404.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	418	2184bfc5e951186ff539db0f16112743e564fb1aae5afe82fe1d58ce09dd3be3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	seed_alignment	RefSeq	WP_002966562.1	Brucebactin_VibH_WP_002966562.1	nrp-metallophore-SI-main/1_rule_development/alignments/vibH.faa	418	e1915b01723d23c40a48cfc6f2005d12605ac273828cc865a5c62bc3ba27bd4b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	EMBL	ABL71098.1	para_ABL71098.1_Cy|442-840	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	398	5889cd9b5c203876ecf9437ff526cd2d8ead7ac437df06dfa0dc03e6a0d40014		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	EMBL	AAR12531.1	angui_AAR12531.1_Cy|447-848	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	401	654e60973f1e93ddeda2d0e354d2778061c5bfc040ec9e180053f431fad4e220		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	EMBL	ETS29750.1	photo_ETS29750.1_Cy|4-418	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	414	c1bea48fd71174612611e0bf1fbe9f4559055e3e604cc350856cfd73aa3e32c6		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment			nigri_VIRT22122_Cy|458-868	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	410	aabf9a8afd8372a84cf3b713388877dcaab308a2113a0b90b7e339abde028374		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	RefSeq	WP_001923521.1	vibr_WP_001923521.1_Cy|457-867	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	410	78834f5e71fbf2586bf63fd8cb5e350b07d84a81fc058d06682eba7f49b7ed4b		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	RefSeq	WP_052298478.1	vulni_WP_052298478.1_Cy|457-868	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	411	9b02a6afff92d43feba5cf836345536b29395fbc90127b024a4138606538d156		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	RefSeq	WP_020330065.1	fluv_WP_020330065.1_Cy|451-866	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	415	9099f46183e69edd89ad2d71f3d71c02d6d7b2a353219f700a46c02c3a2784de		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	EMBL	AHY05889.1	serr_AHY05889.1_Cy|4-412	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	408	0aa40db07846c4ea8f686ccb7affcf0b3760cbd76c7a5744c754a526be103ca4		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	RefSeq	WP_080868627.1	agro_WP_080868627.1_Cy|460-857	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	397	f7d0f9078b2faa2f6f29100ea45158db905333b476db03ea580187ec09c95b5e		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Cy_tandem	seed_alignment	EMBL	BAC87905.1	acin_BAC87905.1_Cy|447-845	nrp-metallophore-SI-main/1_rule_development/alignments/Cy_tandem.clw	398	42e9bc1693adc0201aeb44977c951c9b057714a25cfb1e149bed51adcf6629cf		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_IPL	bgc_annotation	RefSeq	WP_005762840.1	WP_005762840.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_yersiniabactin_NC_004578.1_NC_004578.1.region001.gbk	106	740cf8a8da567225424551200a0fd9f4f11e6f2f55f4edbcf8983d6dcdc57917		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	RefSeq	WP_236886934.1	WP_236886934.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_cyclic_NZ_JAFCAF010000006.1_c00001_NZ_JAFC...region001.gbk	385	05c86579a73c8caa5881cb119e38680f90b7af16a947ac8d81354cd015f53782		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	CAJ87585.1	CAJ87585.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001055_BGC0001055.1.region001.gbk	434	d1b7e75ac4cd416b846d645f501d1b02745bc787251af723ce9a212c02b24c58		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_Asp	bgc_annotation	EMBL	ALG65339.1	ALG65339.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_variobactin_KT362218.1_KT362218.1.region001.gbk	2345	344900ee4521419d8e786a101cb5b53ad5a4e036a564b74d05d17357d4f6e015		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	ALG65346.1	ALG65346.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_variobactin_KT362218.1_KT362218.1.region001.gbk	439	e1cf8ffa89c5a6790863785d942591c0e01cb661927d17ded258a7ab2e159179		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	CCA53793.1	CCA53793.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001801_BGC0001801.1.region001.gbk	454	3c40fdb99036f10837026ae87951ef66381bfc08c90d653d06f3d15164b7d698		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	bgc_annotation	RefSeq	WP_005009568.1	WP_005009568.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_propanochelin_NZ_KB892261.1_NZ_KB892261.1.region001.gbk	440	d35c4c614ab4b5c45d0297b9621a4b059aed140853eb5447d4e48e813fa4cdc7		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	RefSeq	WP_005009570.1	WP_005009570.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_propanochelin_NZ_KB892261.1_NZ_KB892261.1.region001.gbk	257	c3a4b481b7d1298e710b9c016be6e0adae4092648dc28f640f697efaf7ba6eeb		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	RefSeq	WP_005009576.1	WP_005009576.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_propanochelin_NZ_KB892261.1_NZ_KB892261.1.region001.gbk	408	298bf4035f590699cfcd99d146b7265e89a7e0809e320e7d9fb460b0b706af05		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	AAY93340.1	AAY93340.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000413_BGC0000413.1.region001.gbk	445	28cac700c027a065070346996bc6fcba682fa768e121ed5acfe1a7ab6c08b97c		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	bgc_annotation	EMBL	AAY93347.2	AAY93347.2	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000413_BGC0000413.1.region001.gbk	542	185cbee40610ac53d14e9e015c84dc37e1de6912b0dcad0075f5943aef0fc2f9		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	AAO07755.1	AAO07755.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000460_BGC0000460.1.region001.gbk	1520	568c1208cd67f04386fd136dd1478cfc66233744860446c58f35abd23add6349		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AAO07757.1	AAO07757.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000460_BGC0000460.1.region001.gbk	262	66d55637af328b9e5a4920242a9e48d3850cb2c7350c0b6adb0c241334c971db		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AAO07758.1	AAO07758.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000460_BGC0000460.1.region001.gbk	393	6ccf1c616f98b0c4ef19b29719ea657a233461101481a8132028919272be9bce		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IPL	bgc_annotation	EMBL	AAO07762.1	AAO07762.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000460_BGC0000460.1.region001.gbk	109	05c6dd9e91d816ba22f122f2caa477a4ce36fe4c8381e9e6f7aaa7b9006d33b2		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	bgc_annotation	EMBL	AAO07767.2	AAO07767.2	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000460_BGC0000460.1.region001.gbk	438	1df09662af17362e4954c39b5ed6336abdebde5967a82772401e50c4ca3614c4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation			YP_856989.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001502_BGC0001502.1.region001.gbk	249	0ce9ea74c17dae111101cb4f35c6e01f0b16f54ce4b47b71ce61025b4fd37b3d		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation			YP_856993.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001502_BGC0001502.1.region001.gbk	397	97842ce6d1a7621a66d992d23e2f0c42b91926d02f96e261f26965f82ba6c46e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_100105865.1	WP_100105865.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_peucechelin_NZ_CP022438.1_NZ_CP022438.1.region001.gbk	451	e4216ee15786e8fd60908bade127cbfd6a8190605aeed61e156bf21c3cf5f314		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	ABX37386.1	ABX37386.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000984_BGC0000984.1.region001.gbk	329	76936ea35e36c21b1998027e6dc563ff6a0e68dd503f1fa4ce2013b7fdce1c2b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	AUD11991.1	AUD11991.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001721_BGC0001721.1.region001.gbk	390	83a7c56af1475b94a2b80eab5f08fac0ff018dfe906de701c99454586549e46d		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	AUD12000.1	AUD12000.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001721_BGC0001721.1.region001.gbk	335	b0e45cedb41971a69e7c65fd8a8dc6303cd40f7ebc0e113c55faf2cd45ea6b92		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_021008403.1	WP_021008403.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_variochelin_NC_022247.1_NC_022247.1.region001.gbk	450	69ab124c6f905f19190ff810aa3938272a5f025b105701774a4ca16a540d6a10		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_021008410.1	WP_021008410.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_variochelin_NC_022247.1_NC_022247.1.region001.gbk	330	9b7d004b6f8997166afd99442d5258233a236dd96c020d14d1a7d93e6f313f50		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AEI70241.1	AEI70241.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000401_BGC0000401.1.region001.gbk	261	da6ca5818a070a297272ec18f9c7d15638519519091abd9359f323097cf77df4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AEI70242.1	AEI70242.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000401_BGC0000401.1.region001.gbk	422	f26b72f762ac46532cb9839102b587fd94c03a65ea22518adf6ea6eda0ccde06		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_039794392.1	WP_039794392.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001211_BGC0001211.1.region001.gbk	447	c344c553ecbec3eec52f8269e49a36eb460f1469f901b5df0b42cc15a7e0731e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	CAG69516.1	CAG69516.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000352_BGC0000352.1.region001.gbk	1081	a24d5563eb62e9f36355754367d6db6aa53897bc1bc4a0b4c0c336dee410c128		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	CAG69518.1	CAG69518.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000352_BGC0000352.1.region001.gbk	261	86bb8c6615e9f1efc757fc96d24f23a030472c454ccc376d059137fd691b3cbd		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	CAG69520.1	CAG69520.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000352_BGC0000352.1.region001.gbk	395	541d1d9be6554cdb51ee15a7ebe4a4a2824e44d939205e1c1bfe3cbbeca0c873		SOURCE_ASSOCIATION_ONLY
